trip,walk_distance,travel_time,boardings
913702004,error,404,PATH_NOT_FOUND
913703001,1809.4225639073366,3001,1
913703002,1907.4224436032969,2717,1
913703003,2524.3874060049575,3268,1
913703004,1551.3231353382125,2139,1
913703005,2300.338849622775,6372,3
913703006,1289.9311278195125,4434,2
914801001,2627.51749623581,5334,2
914801002,1043.539248115485,1435,1
914801003,1580.820270671585,3915,2
914801004,2627.51749623581,5334,2
914801005,324.00303759188637,839,1
914801006,error,404,PATH_NOT_FOUND
915202001,1840.4208646601744,4021,3
915202002,error,404,PATH_NOT_FOUND
915601001,638.9825488699363,1737,1
915601002,1072.9255338260828,853,0
915601003,1968.31294735458,2682,1
916802001,2134.7968796943474,2175,1
916802002,531.1457593935348,1964,2
916802003,310.00948871872333,1751,2
916802004,632.0089398455602,2294,1
919201001,998.0498421008476,1359,1
919201002,603.6818872146607,469,0
919201003,515.2195037561232,1034,1
919401001,605.5109398455604,1031,1
919401002,554.7680601463729,976,1
919402001,263.38343608943705,2932,2
919402002,error,404,PATH_NOT_FOUND
920201001,1008.86899247646,1320,1
920201002,1043.9717142797215,1304,1
920202001,485.949,1624,2
920202002,443.8061729300988,1629,1
921601001,823.7324210504239,634,0
921601002,384.828,290,0
921601003,438.9049248097738,344,0
921901001,782.2804060081835,1186,1
921901002,1553.3936165317823,2034,1
922002001,597.9973759349975,1535,2
922002002,1539.8068420992342,1963,1
922002003,811.2018195431343,1186,1
922002004,777.7048270618344,1122,1
922801001,error,404,PATH_NOT_FOUND
922801002,error,404,PATH_NOT_FOUND
922802001,error,404,PATH_NOT_FOUND
922802002,error,404,PATH_NOT_FOUND
922901001,error,404,PATH_NOT_FOUND
922901002,error,404,PATH_NOT_FOUND
923801001,706.4990300683465,961,1
923801002,722.5073308211845,967,1
923803001,706.4990300683465,961,1
923803002,722.5073308211845,967,1
923804001,706.4990300683465,961,1
923804002,722.5073308211845,967,1
924401001,1434.8266315740227,3172,2
924401002,15.983,2864,2
924401003,188.1981428569124,483,1
924401004,132.3677969902613,422,1
924401005,213.2474586455369,1068,1
924401006,118.75521052521191,990,1
924701001,422.5061503756124,633,1
924701002,426.6229323284738,655,1
925201001,252.21324059839833,551,1
925201002,185.73512781951248,756,1
925201003,206.75408270569943,2555,2
925201004,754.6380451105864,3359,2
925202001,737.6202932309113,1714,2
925202002,error,406,NO_TRANSIT_TIMES
925203001,190.71589473658736,1438,2
925203002,424.72444360652366,1261,1
925203003,206.75408270569943,2555,2
925203004,754.6380451105864,3359,2
925204001,206.75408270569943,2555,2
925204002,3157.0871954813583,4245,2
925205001,332.3475187951365,984,1
925205002,360.53398495937336,1023,1
925205003,332.3475187951365,984,1
925205004,334.2882030048986,1345,2
925205005,128.748,2032,2
926101001,1637.0742405951714,1759,1
926101002,1638.1287593951479,1703,1
928201003,619.3081503739991,1281,1
928201004,628.3384887187234,1262,1
928201006,error,409,TOO_CLOSE
928201007,error,409,TOO_CLOSE
928202001,930.9009624048869,1385,1
928202002,104.62700000000001,1849,2
928202003,270.16729323091135,2389,2
928203003,316.77845864553694,2119,2
928301001,144.839,181,1
928301002,1197.2029097739874,908,0
928301003,144.839,181,1
928301004,1197.2029097739874,908,0
928301005,309.5724360894371,2769,2
928301006,80.241,3195,2
928302001,310.89743608943706,1544,3
928302002,error,409,TOO_CLOSE
928302003,80.241,3135,2
928302004,309.5724360894371,2769,2
928302005,80.241,3195,2
928304001,error,409,TOO_CLOSE
928304002,309.5724360894371,2769,2
928304003,80.241,3195,2
928701001,393.9002781918981,1938,2
928701002,330.85290977076056,3624,2
928702001,393.9002781918981,1938,2
928702002,330.85290977076056,3624,2
929101001,error,404,PATH_NOT_FOUND
929101002,457.25576691384816,364,0
929101003,587.5457744325481,835,1
929101004,469.8945563837961,970,1
929101005,749.6538345805343,1081,1
929101006,error,404,PATH_NOT_FOUND
929601001,1533.8371503723858,5144,4
929601002,1613.2025714260358,3806,3
929602001,1760.9259699155202,5093,2
929602002,1892.5758045041214,1466,0
929602003,868.3325488650959,993,1
929602004,1999.1248721724205,1553,0
929602005,1646.7720676666859,2818,2
929603001,1504.0112781918979,4604,2
929603002,1646.7720676666859,2818,2
929701002,3394.973067666686,5275,2
929701003,3373.857481201637,3591,1
929701004,3373.8920676666858,3903,2
929701005,3700.887481201637,4682,2
929703001,1999.6789473626468,2262,1
929703002,1940.2699774390599,2026,1
930001001,1536.2810902243993,1589,1
930001002,1611.4632706731982,1619,1
930002001,1674.6472330796983,1732,1
930002002,1715.662338343111,1838,1
930002003,1674.6472330796983,1732,1
930002004,2067.3963157837843,1814,1
930201001,3082.3386992407095,5215,2
930201002,2185.020458643923,4213,2
930203001,2244.448947362647,2446,1
930203002,2185.03997743906,2210,1
930204001,2558.6680150325597,2671,1
930204002,2042.4041578926988,2061,1
930401001,1511.7224586390837,2606,2
930401002,1206.5799172862337,2656,2
930402001,1066.2882255561583,2417,2
930402002,2140.034248112258,1943,1
930402003,error,409,TOO_CLOSE
930501001,900.352240596785,2011,2
930501002,968.834609014696,2396,2
930501003,1202.2152631512715,2368,2
930501004,2184.6773608895305,1982,1
930501005,966.2722030016718,2323,2
930501006,1900.4644210423571,1764,1
930502001,900.352240596785,2011,2
930502002,968.834609014696,2396,2
931201001,1433.81696991552,1862,1
931201002,891.9957819480215,712,0
931201003,823.5223157821713,978,1
931202001,871.7850451057463,2520,2
931202002,974.2260977398727,755,0
931202003,1600.5342030032846,1233,0
931202004,1435.1224736764832,1355,1
931203001,1433.81696991552,1862,1
931203002,1435.1224736764832,1355,1
932401001,741.7927744325482,1652,1
932401002,704.799075185386,1240,1
932401003,542.8545338309231,676,1
932401004,728.5741353349858,1450,1
932602003,1348.1060601463728,1305,1
932602004,588.6704661642368,2836,2
932603001,1459.0629774422869,1728,2
932603002,470.9353383447244,2811,2
932604001,1576.7981052617993,1883,2
932604002,588.6704661642368,2836,2
933301001,473.53810526179933,2248,1
933301002,491.79671428456186,2027,1
934801001,877.5437142797218,2555,2
934801002,833.1613759349974,2225,2
935001001,1747.8183533772842,2194,1
935001002,2115.3049999951595,2457,1
935001003,1639.3930827008594,1262,0
935004001,2043.4793834488576,2382,1
935004002,2001.1680225464193,2284,1
935601001,751.8106992455487,1137,1
935601002,877.1861278162858,1165,1
935602001,787.3847593951483,3443,2
935602002,771.7305413512364,3752,2
935801001,962.9516014976092,3665,2
935801002,713.7999097691472,1137,1
935801003,668.7181127788859,523,0
935801004,421.58236089921087,1035,1
935801005,833.4109172910738,884,1
936501001,645.5794360862104,2577,2
936501002,1531.6611428488454,2128,1
936502001,499.90350375773664,539,1
936502003,658.6640375918864,626,1
937301001,error,404,PATH_NOT_FOUND
937301002,error,404,PATH_NOT_FOUND
937302001,1254.9507669138482,1361,1
937302002,1415.7210601463728,1433,1
937302003,error,404,PATH_NOT_FOUND
937302004,error,404,PATH_NOT_FOUND
937501001,1246.487781951248,2141,1
937501002,1583.5472857089844,2199,1
938901004,552.9854360878238,1191,1
938901005,1250.392428569124,957,0
938901006,378.32516541139887,294,0
938901007,79.20321052521192,2627,2
938902003,673.0804887154968,776,1
939302001,1224.6427293171218,3054,2
939302002,1321.1297593935349,3215,2
939501001,1169.9719924732333,1385,1
939501002,798.5602105203718,3583,2
939701001,1059.9645413480096,953,1
939701002,error,409,TOO_CLOSE
939701005,2403.5956090146965,1879,1
939701006,2245.537548865096,1735,1
939701007,805.0277067626353,2668,2
939701008,error,404,PATH_NOT_FOUND
939702003,2716.5422030016716,2229,1
939702004,1293.7407067626352,3799,2
939702005,1242.958293229298,4019,2
939703001,2082.050263151272,2261,1
939703002,2066.2718496179336,2137,1
939703003,2082.050263151272,2261,1
939703004,2066.2718496179336,2137,1
939704001,2082.050263151272,2261,1
939704002,2066.2718496179336,2137,1
940601001,1231.6697969886482,998,1
940601002,1476.1412556357984,1129,0
940602003,1476.1412556357984,1129,0
940603001,1459.0833533788978,1783,1
940603002,1287.4505563886362,1526,1
940603003,1459.0833533788978,1783,1
940603004,1287.4505563886362,1526,1
940604001,1459.0833533788978,1783,1
940604002,1287.4505563886362,1526,1
940604003,1459.0833533788978,1783,1
940604004,1287.4505563886362,1526,1
940605001,1459.0833533788978,1783,1
940605002,1287.4505563886362,1526,1
940605003,1459.0833533788978,1783,1
940605004,1287.4505563886362,1526,1
941101001,993.2428421040744,758,0
941101002,230.80937593983748,702,1
941101003,102.12558646504941,1137,3
941101004,993.2428421040744,758,0
941101005,1648.0249473626473,1271,0
941101006,1063.248330824411,1108,1
941401001,error,404,PATH_NOT_FOUND
941401002,error,404,PATH_NOT_FOUND
941403001,1073.3821428520723,2635,2
941403002,990.5382180422985,2476,2
941404001,1012.9655789447361,2794,2
941404002,915.2744887187234,3106,3
941501001,761.7861954878122,1088,1
941501002,1006.2907368406617,1259,1
941502001,878.7854360845969,2970,2
941502002,1033.5298872130472,2968,2
943101001,1564.3979699219735,1913,1
943101002,855.1892932309115,2327,2
943102001,1564.3979699219735,1913,1
943102004,1056.0233007496113,1415,1
943102002,618.05950375935,2394,2
943102003,855.1892932309115,2327,2
944001001,1203.9470000000001,908,0
944001002,1203.947,908,0
944001003,1203.9470000000001,908,0
944001004,1203.947,908,0
944002001,1203.9470000000001,908,0
944002002,1203.947,908,0
944002003,1203.9470000000001,908,0
944002004,1203.947,908,0
944101001,305.8379624048869,1870,2
944101005,39.413,565,1
944101002,685.3189172910738,1532,2
944101003,368.6062405983984,2575,3
944101004,error,404,PATH_NOT_FOUND
944601001,284.87572180326185,1868,2
944601002,719.955030071573,1102,1
944601003,error,409,TOO_CLOSE
944601004,444.4480526260597,361,0
944601005,341.6207819512481,3128,2
944601006,1154.1047744325483,2301,1
944601007,1154.1077819512482,2187,1
944601008,1315.1164060130236,2774,2
944601009,581.3609172910739,448,0
944601010,278.1534812000234,323,1
944601011,828.3051278195126,1326,1
944602003,1315.1164060130236,2774,2
944602004,581.3609172910739,448,0
944602005,278.1534812000234,323,1
944602006,828.3051278195126,1326,1
944603001,2712.4938270634475,2078,1
944603002,1367.5783533788976,1125,1
944603003,1315.1164060130236,2774,2
944603004,581.3609172910739,448,0
944603005,278.1534812000234,323,1
944603006,828.3051278195126,1326,1
946501001,89.29700000000001,1117,2
946501002,161.43904511058633,877,2
946501003,591.4827894699481,3403,2
946501004,error,404,PATH_NOT_FOUND
947401001,837.4667669154616,4119,3
947401002,998.9101353333724,3058,2
947402001,482.52381202766117,3168,2
947402002,1157.422180445572,1294,1
947402003,800.1542030016718,3259,1
948601003,714.77650375935,1059,1
949301001,598.7318646601741,3288,2
949301002,error,404,PATH_NOT_FOUND
949303001,762.1678872098205,3508,2
949303002,608.0383909723973,4204,2
949304001,505.2531954861986,3019,2
949304002,648.0669924780734,2100,2
949306001,662.8922330780849,917,1
949306002,662.9099022504472,2352,2
949307001,520.2654360878237,868,1
949307002,520.2740827040861,2203,2
949601001,634.2919473658736,2215,2
949601002,701.2827744325482,1282,2
949602001,736.519338343111,3071,4
949602002,994.684593982136,1634,2
949603001,504.53197743906014,3179,3
949603002,392.4910977398726,2852,4
951402001,747.0318270634477,4787,3
951402002,707.9695263138365,3199,3
951402003,error,404,PATH_NOT_FOUND
951402004,error,404,PATH_NOT_FOUND
951403001,876.2309849561466,1063,1
951403002,876.1933909723973,2528,2
951403003,error,404,PATH_NOT_FOUND
951403004,error,404,PATH_NOT_FOUND
951903001,2128.4320827056995,1993,1
951903002,2128.422308269924,3474,2
952501001,371.26647368293675,2475,2
952501002,1016.0708345821479,787,0
952501003,527.4039774422869,1527,2
952501004,1465.2019248000943,1368,1
952501005,244.51079699026133,3242,3
952502001,371.26647368293675,2475,2
952502002,1016.0708345821479,787,0
952502003,527.4039774422869,1527,2
952502004,1465.2019248000943,1368,1
952502005,244.51079699026133,3242,3
952601001,294.1416390975624,4284,3
952601002,106.513,1015,1
952601003,124.95221052521191,606,1
952601004,1042.2484661593967,2442,2
952604001,443.75709022439935,775,1
952604002,443.7446842097621,2166,2
952701001,189.34442856912378,3619,3
952701002,743.4092932309113,572,0
952701003,735.3777067658618,1462,2
952702001,942.0562857073713,4500,3
952702002,520.6092255626118,1524,2
952901001,487.3458496227743,2069,2
952901002,811.5570526292863,1552,2
953901001,715.4796315788624,749,1
953901004,554.6232105252119,1420,1
954001001,464.9070075170866,2489,2
955102001,error,404,PATH_NOT_FOUND
955102004,376.7074736829368,4018,2
955103001,261.10724059839833,4524,3
955103002,error,404,PATH_NOT_FOUND
955104001,279.671451126837,601,1
955104002,279.66167669106215,3942,2
956002001,422.0733759398375,3174,2
956002002,455.858,3595,3
956202001,148.97009022439937,1887,2
956202002,386.6971954829719,610,1
956202003,461.9644060114106,2073,2
956202004,error,404,PATH_NOT_FOUND
956403001,1721.5160225560994,1307,0
956403002,1721.5171503756126,1307,0
957103001,601.8183082683113,2765,2
957401001,655.7675714260362,507,0
957401002,655.7649398471735,507,0
957402001,185.6244360878237,1911,2
957402002,278.84296992036013,2608,2
957501001,2051.5085939837495,1927,1
957501002,error,409,TOO_CLOSE
957501003,3558.3366090211493,2869,1
957501004,581.3201578878587,2519,2
957501005,error,404,PATH_NOT_FOUND
957502001,880.271526312223,680,0
957502002,880.2824285675104,681,0
957502003,880.271526312223,680,0
957502004,880.2824285675104,681,0
957502005,581.3201578878587,2519,2
957502006,error,404,PATH_NOT_FOUND
958201003,error,404,PATH_NOT_FOUND
958202001,408.48934586181093,2933,2
958202002,764.2612481170984,1014,1
958202003,error,409,TOO_CLOSE
958202004,800.6638345821477,1018,1
958202005,409.0131428536856,6028,3
958203001,408.48934586181093,2933,2
958203002,409.0131428536856,6028,3
958701001,736.5053383414977,3093,2
958701002,975.039413528497,2736,2
958701003,error,404,PATH_NOT_FOUND
958701004,591.0932481170981,461,0
958701005,error,404,PATH_NOT_FOUND
958702001,error,404,PATH_NOT_FOUND
958702002,error,404,PATH_NOT_FOUND
958702003,error,404,PATH_NOT_FOUND
958702004,591.0932481170981,461,0
958702005,error,404,PATH_NOT_FOUND
959901001,457.93040601463724,349,0
959901002,256.95987217887415,2578,2
959901003,714.8857669154615,3223,2
959901004,542.2563909740105,3251,3
959901005,error,404,PATH_NOT_FOUND
959902001,457.93040601463724,349,0
959902002,256.95987217887415,2578,2
959902003,714.8857669154615,3223,2
959902004,542.2563909740105,3251,3
959902005,error,404,PATH_NOT_FOUND
960301001,392.06712781951245,3495,2
960301002,597.6506315788624,3099,2
960701001,498.1110451105863,2056,2
960701002,1008.2320751853862,2396,2
960701003,1186.782015029333,927,0
960702001,1186.7718646537207,925,0
960702002,1186.782015029333,927,0
960702003,error,404,PATH_NOT_FOUND
960703001,498.1110451105863,2056,2
960703002,1008.2330751853863,2396,2
960703003,1186.7830150293332,927,0
961601001,249.36303759027305,2489,2
961601002,444.41797743906,358,0
961601003,731.6400902243994,558,0
961601004,error,404,PATH_NOT_FOUND
961801001,1898.8466616520486,1598,1
961801002,1899.3977368390485,1560,1
961801003,300.9296766910621,2458,2
961801004,321.97284962277433,844,1
961801005,error,404,PATH_NOT_FOUND
961802001,869.0642631577247,661,0
961802002,869.0642631577249,661,0
961802003,300.9296766910621,2458,2
961802004,321.97284962277433,844,1
961802005,error,404,PATH_NOT_FOUND
962101001,141.1713759398375,3781,3
962101002,270.5978421040744,3656,3
963701001,error,404,PATH_NOT_FOUND
963701002,error,404,PATH_NOT_FOUND
963702001,1077.0198345773076,3197,2
963702002,290.5474360878237,2251,2
963702003,957.0932932309113,4608,3
963702004,error,406,NO_TRANSIT_TIMES
967501001,1376.0696315740224,3593,2
967501002,729.7117593935347,1191,1
967501003,569.4390225528732,1001,1
967501004,478.7859774422868,1989,3
967502001,1376.0696315740224,3593,2
967502002,478.7859774422868,1989,3
968102001,1960.262406013024,1738,1
968102002,562.2692180439119,432,0
968102003,1395.908458645537,12094,2
968901001,1918.7589548813467,3712,2
968901002,1099.1607368390482,2921,2
969101001,1439.576172926872,1111,0
969101002,1439.5735413480095,1110,0
969102001,1439.576172926872,1111,0
969102002,1439.5735413480095,1110,0
969401001,773.3947744341615,591,0
969401002,773.3876315772491,591,0
969402001,880.6505864634362,2510,2
969402002,314.86383458537443,1444,2
969402005,337.7024285707372,259,0
969402003,635.2728496211608,3248,2
969402004,error,404,PATH_NOT_FOUND
970201001,1536.2012481122579,4084,2
970901001,2089.6594812016365,2307,1
970901002,418.45364661626235,4841,3
970901003,1812.0622105252119,4228,3
970902001,error,404,PATH_NOT_FOUND
970902003,error,404,PATH_NOT_FOUND
971401001,2130.552646613035,4514,2
971401002,1515.4290075154734,3355,2
